size,p,err_pade,err_rk45,err_sp,err_10
5,1000,7.39984651302292942028231012891e-14,7.39949940253531443140550360579e-14,1.43365625411724807040378046276e-12,1.0
5,2000,1.58163555327124477355685802812e-13,1.465439651578318487448149355e-13,2.86112899759215589356553073243e-12,1.0
5,3000,1.19550135753116548068983418992e-13,1.19550150093131324575522883241e-13,4.31232583594746957882355522115e-12,1.0
5,4000,2.49223751200960069386861258477e-13,5.21588310666135279743660679678e-13,5.62476712849546773368517970026e-12,1.60976180075410859278529830588
5,5000,2.82717615838556581647613303323e-13,3.56191870552608417774109340386e-13,1.08314194381407650037245826474e-11,1.0
5,6000,3.8979302647609480533738121041e-13,4.91355720330955831723636995793e-13,8.2601027538615547120131277455e-12,1.0
5,7000,1.02550796784125296282263418594e-13,5.88567637019431216308928753247e-13,6.98724652670341943172761564156e-12,1.0
5,8000,3.93745726365941843375658120015e-13,3.87861878928347232402446740578e-13,1.12578258423257064076871088639e-11,1.0
5,9000,5.7627292133999302402939714592e-13,8.15984276105315322947994403655e-13,1.56944665340865332221750882208e-11,1.0
5,1000,2.80508406214954077716381919779e-14,1.24351622250591977440446121529e-13,7.1225529458399597444341359718e-13,1.47510068351369677929590143016
5,2000,1.06724935067903340694865938128e-13,1.09852164721884469604040483782e-13,9.63323757713028418167489473969e-13,1.47264692187931138375867798602
5,3000,1.99907738834364968652625821071e-13,1.99908017787631836670675201559e-13,1.48598382441692490906219540478e-12,1.46864786853649910507251059794
5,4000,2.50034791080748567857307745281e-13,2.50034793018309718916512751234e-13,2.55641285087385283848198844631e-12,1.464717936210861611372380677
5,5000,2.22516738029702462517540113505e-13,6.05852486160796922728208009455e-13,2.46258449444293587532934583638e-12,1.46133179390869678285344436898
5,6000,3.49952799957949852078921474856e-13,8.14113294080427314279705935843e-13,2.87470149494162617890690785752e-12,1.45849179265583211030037425576
5,7000,1.87524746099072722742951803805e-13,7.691703152447752616367985379e-13,5.21560126679681949089525400044e-12,1.45609540471667823582050211185
5,8000,3.55379431198401790223000174587e-13,4.20786908504077452342115308029e-13,3.39495118503306621006604278975e-12,1.45404105127275031593770464338
5,9000,5.85283571103575730880535623515e-13,3.65716497110028801956730698327e-13,9.32109083339010873605997499551e-12,1.45224870824031545648375004909
5,1000,3.26501966250168052106820886175e-14,1.0817632110966570892786901627e-13,7.09914830359234394626600370504e-13,1.13861967497073369041003461319
5,2000,1.90569595683142098800108720875e-13,1.90562313728241408966187332084e-13,1.6015627785636007092470445085e-12,1.14231585802483660306346204183
5,3000,1.61186728727269093105892283575e-13,4.30197349868655205099386646718e-13,3.53645960267671352261374585905e-12,1.14071287716691045670294256381
5,4000,1.51636985632018216234566047592e-13,2.45787512811524686691950332768e-13,1.0,1.1929115916922700521017531896
5,5000,3.62302431507848258206678717477e-13,4.08891921760639517101209011099e-13,1.0,1.19729352243556147512203202798
5,6000,3.72008328622393975266682827491e-13,5.03452455572499782802951618943e-13,1.0,1.19919778278645085351646139479
5,7000,4.30406846636893810067516496816e-13,4.30406847979465758894620696182e-13,1.0,1.0
5,8000,4.05020798879955139284030232332e-13,1.30770359165487848580069399715e-12,1.0,1.0
5,9000,7.77182721463306588189087085761e-13,1.0131726200909638885843074925e-12,1.0,1.0
5,1000,5.90120028172724083137916899779e-14,6.61057628577860564449625401876e-14,1.0,1.5440695181703505913880498327
5,2000,1.54305671559999842024668278936e-13,1.19777163646119169446343986631e-13,1.0,1.58776824408370788601782420247
5,3000,1.63670292649491393446629498614e-13,1.63670262098693699731374877336e-13,1.0,1.60106473091785470677725456987
5,4000,2.03258765611247279003441051115e-13,3.53610152367945683753230521736e-13,1.0,1.59780081256009986178706539363
5,5000,2.0736813794791022551965209524e-13,3.38306208311356258795334697074e-13,1.0,1.58916495988968455901488801509
5,6000,4.60567547804746698229388045964e-13,7.86933228404541372779990570339e-13,1.0,1.58211946034059374693661719303
5,7000,5.07287036490564509581492065908e-13,7.31745510654721418438773424301e-13,1.0,1.58123078324684161155470095321
5,8000,6.71736959642808983016981237721e-13,1.02215458499296485565799348401e-12,1.0,1.59080343906435064287032354384
5,9000,8.78846278320406149276949387598e-13,8.8917915754458214961830178638e-13,1.0,1.6171400544562151257083028402
5,1000,7.14037396798695413486374831968e-14,1.13928423841222295737640194396e-13,1.34688157941055895662345694172e-12,1.71419220330469383591396236158
5,2000,1.14213133766545515828413105837e-13,1.67922149150855753008644820329e-13,2.61615072533851341278737645227e-12,1.47950135875676438790552927701
5,3000,1.90121097881797636320087148164e-13,1.90120978549807220350101521483e-13,3.31264202885913869356779280526e-12,2.08128268752762976010016016289
5,4000,1.46232107871137654181235667136e-13,3.79939700986230011703086617169e-13,5.16361465072532145472325359485e-12,2.11913266254777260953013260295
5,5000,3.09087998194804430901984613016e-13,6.81799005155993956894677432156e-13,5.9245260041828204169296040918e-12,1.0
5,6000,2.44100639462661027979829952581e-13,3.36096422710022105727387569266e-13,7.44491465868726759051305820641e-12,1.0
5,7000,4.39194266597389462877119407008e-13,9.05746750509268743931647809097e-13,9.05749495429358272244384150041e-12,2.21770220327298634228595273204
5,8000,7.52539475461233532113866564574e-13,7.5253910418566567071170701042e-13,1.07972958615439306823871219317e-11,2.21770220327298636703919807468
5,9000,7.9006091527223495394225220988e-13,7.90060915244605181593266187649e-13,1.29275865002192384681179932128e-11,1.0
5,1000,9.29418725567855305344341697186e-14,1.40027860970124414758620394651e-13,1.73820364122133899168322469122e-12,2.20275387413033741066574811657
5,2000,1.23668185380484499239882342839e-13,1.2366836957473825506807960321e-13,3.15837491180299337045026203794e-12,1.0
5,3000,2.05157598254127571791565474919e-13,3.36127331165404364749083751015e-13,3.6381224079331075107636707947e-12,1.77697584641625221208074721157
5,4000,2.44471970920681015079676770629e-13,2.44471953246204351125315047217e-13,7.15127044029915014453670391472e-12,1.45229761053736404961757634118
5,5000,4.18063447616673768946522204569e-13,6.18227707027655371975338183732e-13,3.35711484811352656578409862195e-12,1.358829407642035952989069314
5,6000,2.49372095701644854165121002055e-13,2.49372049805662185851727286776e-13,7.06122546482167951643568521219e-12,1.0
5,7000,6.26222554158183920176401635916e-13,6.26222567547715992137711418959e-13,1.22035451258604763177984620506e-11,1.0
5,8000,6.18675046177884659630779711215e-13,3.98276909555928729732665885791e-13,1.23703097737541565982134194754e-11,1.0
5,9000,4.21532874071803082497284309353e-13,1.09851736652191404793888558463e-12,1.61066028019754487383289131496e-11,1.3374458487135378323109625587
6,1000,4.82620121696079891088229252008e-14,9.73681176766208520243313482768e-14,1.21565135005481997795880292449e-12,2.40366556070885800982791279144
6,2000,1.64115582171761891588281508319e-13,2.17939993048848723710727723978e-13,2.4859754569760130698772712922e-12,1.0
6,3000,2.3350074064788334349132703379e-13,3.36629279861021210731339938538e-13,3.87815614239881842553521742576e-12,1.0
6,4000,2.87873987536291392433960432701e-13,2.87220166387864771811071016498e-13,4.95066161295186260777760389447e-12,1.0
6,5000,2.31198376115571942348549328433e-13,2.31198324724364491875848530029e-13,5.35735692647534091877528183631e-12,1.0
6,6000,3.56217083542220489697921919581e-13,3.05250241097740328727195050727e-13,7.92812545477421873656045243281e-12,1.0
6,7000,5.19430464941356627157871920033e-13,7.95905259553650516391650529641e-13,8.353542684335469025866279524e-12,1.0
6,8000,5.95192927322211466154629514552e-13,2.58862132524198953959163263232e-13,9.77919493968300482708009504961e-12,1.0
6,9000,5.15244968905313657958603675238e-13,7.88615985429777480991468201742e-13,1.7295058329490682962617883741e-11,1.0
6,1000,5.67653979090700785005996501095e-14,6.95011953131424863347112383797e-14,1.41067244046755645386281923842e-12,2.41937244656496393542078892808
6,2000,1.17140084733656487866676052564e-13,1.08809441977304631791761782726e-13,2.67185370716931453930669946373e-12,2.41937244656496378633053751775
6,3000,2.52805310300172568184966039366e-13,3.26297476917959420119824129537e-13,5.14720846587491161014632233281e-12,2.41937244656496433543632965953
6,4000,2.51098113543544505851105834525e-13,4.11823846578570971419801403141e-13,5.36596439660868263476669658738e-12,2.41937244656496240861966449559
6,5000,1.67238184650804607374315814325e-13,4.71385185534078470284969066856e-13,7.08293577151185236785431731752e-12,2.41937244656496416592220414078
6,6000,2.36178947700013911722870557293e-13,4.1756180631146138819778275293e-13,1.11506957077886838320828649537e-11,2.4193724465649636228624683443
6,7000,5.55125772716002516605077230327e-13,6.62768977036545505870511304033e-13,1.0,2.41937244656496337711774757592
6,8000,6.26393186910667986796108299816e-13,6.26411442700936127509526951799e-13,1.0,1.70617463071700587949762227842
6,9000,7.13800556851046959729307223291e-13,1.08776557071896992894270013292e-12,1.0,1.71008747344363484840664411664
6,1000,7.21557769293925700438800334361e-14,1.17948471083104479060326356897e-13,3.36759533947034756682977307865e-13,1.49184880268160179420965986179
6,2000,8.19355262571346192359703141014e-14,8.19359907671325854165490621393e-14,1.72014818658661973421034542151e-12,1.49417066548738554680935267533
6,3000,1.5109405124332058013628493819e-13,1.54714660131891192089044054225e-13,1.44948465580813910828334794879e-12,1.49798675963275483157583365361
6,4000,7.68031969485745097878979072814e-14,4.54910215907648160431015618992e-13,2.83192999956660968268221361141e-12,1.50173864120430747592245421279
6,5000,3.82910435301452290471746958422e-13,4.79962644337077552095926979428e-13,2.65896583158376553938421792529e-12,1.50494913186366166355055063144
6,6000,3.61742110057980527221882564625e-13,3.61571665213568955907493016733e-13,1.82243812447344007585843881226e-12,1.50759912750108059898101734028
6,7000,5.18802545792281048845605769745e-13,5.18802545977455646346694698512e-13,6.19593234944661166911593870549e-12,1.50978381120750840192001278752
6,8000,5.36010234425346062716201907339e-13,5.36010318679538413475796294686e-13,1.0,1.51160455221572344744625102211
6,9000,4.68155790676118677675824849621e-13,5.64704033199506514574780803275e-13,1.0,1.0
6,1000,9.61037610180520263720278260691e-14,9.61037608635438460772532297678e-14,2.39532537852637394674726021936e-12,1.53387976271553367441215087749
6,2000,9.76394037916496241706384110638e-14,2.18000074144930315177525345715e-13,4.93111564124047418671947718296e-12,1.39849504399915832454141531265
6,3000,2.24832603823955773996869510005e-13,2.82596065043571211297988074975e-13,4.33033169229233431376782944528e-12,1.14664149657222527080353099029
6,4000,2.59821649377473626715321079393e-13,2.59821838240287129839607569762e-13,9.58374415541311804981063797853e-12,1.20909166991778864356717596067
6,5000,4.62783291720559099910958411831e-13,5.2374679131646189524302499869e-13,7.46373884395481542120961671136e-12,1.11290577844046460502166753152
6,6000,5.452497641249511161248089576e-13,7.10684261671010339894880845383e-13,8.48559683980755720512055236833e-12,1.39445031017213042236190793348
6,7000,6.1585230050467369647545722372e-13,7.71404651611836496202473057909e-13,1.0,1.62414387253782699560162485256
6,8000,5.29962793706798808225442970983e-13,1.14368374233890232492178635709e-12,1.0,1.0
6,9000,5.42295333191924882993329869283e-13,1.25985980006359596369188509568e-12,1.0,1.0
6,1000,7.54310773274358538551431574802e-14,1.21531354962770941427634429898e-13,1.58671514797943563778244743283e-12,1.58559756975628723078575578237
6,2000,1.33856160626495986976274147441e-13,2.04327367490074460713410057506e-13,3.08368957809250790391490377898e-12,1.81428542468108672370959542196
6,3000,1.64849938364605226086454869268e-13,2.96962329987371851775712953712e-13,4.01873475182684846329509832866e-12,2.42824556659147378790373130157
6,4000,1.78431048808465592934192991359e-13,3.44441281374017620010455692658e-13,6.18671485779390253289704738529e-12,2.42824556659147374626530901703
6,5000,4.53497272523077583819778928202e-13,4.53497301226107847638925770796e-13,5.73818754195728764158511406475e-12,2.42824556659147388911078654137
6,6000,2.83533942527489802472842527963e-13,2.83533930985227219452496804117e-13,7.86268910993985764477548236578e-12,2.42824556659147380819654058663
6,7000,4.94813329219840808460902258021e-13,9.81963812566297015011731431083e-13,1.21225393253887194262307391075e-11,2.42824556659147384837113374219
6,8000,4.43035361117484565162021578645e-13,4.43035366838237042511787167582e-13,1.32699357946336874805039703582e-11,2.42824556659147389200786375321
6,9000,5.95276982607753285850753177144e-13,7.27568401899268797663233775293e-13,1.0600142400886292606274422553e-11,2.42824556659147389700202824362
6,1000,5.90827249842206354496090932546e-14,1.10027535377904632836280593157e-13,1.70321644892074044801332544064e-12,1.48441167534762086704323455527
6,2000,6.31707671936725917551716436668e-14,6.31707746446438754904707315692e-14,3.36274181626878199846204514761e-12,1.6092909362011528982158309996
6,3000,3.17719420027380416592132455323e-13,2.77565272270995340687154730363e-13,3.57225305299711574529792478955e-12,1.51732817320120533184764877839
6,4000,1.66231093040477129767817108767e-13,2.15993438571288204299990691787e-13,6.6687565239142805249734101651e-12,1.40640078588908475861754136589
6,5000,2.55219167571856489320005193852e-13,2.55219107394392305216045228533e-13,1.0,1.32079304671130695648634226485
6,6000,5.35169494377537365337907216344e-13,5.35169456594696399094158530867e-13,1.0,1.26297237502215033987418413081
6,7000,3.72371191163900032031729376829e-13,5.63458481653380567346243607369e-13,1.0,1.22663283774859952010499235829
6,8000,6.74673610996865828969229050528e-13,8.69396507261721620853560957169e-13,1.0,1.20703922586911902433131475999
